http://www.nbcnews.com/news/asian-america/new-film-explores-formation-u-s-military-s-most-decorated-n721986,90628,89,text/html; charset=utf-8
http://www.nbcnews.com/storyline/syrias-suffering-families/art-program-helps-syrian-iraqi-refugee-children-recover-war-n722466,105159,85,text/html; charset=utf-8
http://www.nbcnews.com/feature/debunker/video/do-you-know-your-miranda-rights-704521283721,359891,138,text/html; charset=utf-8
http://www.nbcnews.com/video/blown-away-its-a-deadly-world-record-holder-515199043719,322606,142,text/html; charset=utf-8
http://www.nbcnews.com/feature/nbc-out/amp/new-series-other-boys-shines-spotlight-lgbtq-men-color-n722231,41894,21,text/html; charset=utf-8
http://www.nbcnews.com/video/blown-away-2-tornadoes-at-once-515189827708,320868,142,text/html; charset=utf-8
http://www.nbcnews.com/news/nbcblk/blackgirlmagic-sundance-mudbound-mary-j-blige-nia-long-n713086,100467,98,text/html; charset=utf-8
http://www.nbcnews.com/storyline/robert-durst/jink-subject-robert-durst-tries-quash-arrest-illegal-search-n334081,94108,87,text/html; charset=utf-8
http://www.nbcnews.com/sitemap,19202,67,text/html
http://www.nbcnews.com/nightly-news/video/etan-patz-case-man-found-guilty-of-murder-kidnapping-877321283542,497792,168,text/html; charset=utf-8
http://www.nbcnews.com/video/born-in-yosemite-lifetimer-calls-park-home-734733379769,321439,142,text/html; charset=utf-8
http://www.nbcnews.com/feature/nbc-out/outfront-stillbisexual-campaign-founder-fights-bi-visibility-n721736,89980,84,text/html; charset=utf-8
http://www.nbcnews.com/business/business-news,118773,128,text/html; charset=utf-8
http://www.nbcnews.com/terms-conditions,97351,69,text/html
http://www.nbcnews.com/card/virtual-democracy-plaza-new-events-added-janeane-garofalo-mr-robot-n664376,153762,154,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/inspiring-america-hometown-hero-turns-family-bar-into-safe-haven-for-kids-871313987838,498541,167,text/html; charset=utf-8
http://www.nbcnews.com/video/-dreamer-arrested-in-seattle-immigration-raid-877760579643,322515,142,text/html; charset=utf-8
http://www.nbcnews.com/storyline/robert-durst/robert-durst-speaks-louisiana-court-firearms-charge-i-am-not-n338486,93662,84,text/html; charset=utf-8
http://www.nbcnews.com/feature/nbc-out/no-lgbtq-film-has-ever-won-best-picture-could-moonlight-n711681,83914,90,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news-netcast/video/nightly-news-full-broadcast-february-18th-880388675557,497486,167,text/html; charset=utf-8
http://www.nbcnews.com/video/santa-ana-winds-554975299701,319917,142,text/html; charset=utf-8
http://www.nbcnews.com/feature/101,371736,140,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/record-breaking-warmth-wednesday-major-snow-thursday-in-northeast-872977475647,498165,168,text/html; charset=utf-8
http://www.nbcnews.com/feature/missing-in-america/family-members-heartbroken-determined-search-missing-grandmother-maria-llamas-n714316,87439,77,text/html; charset=utf-8
http://www.nbcnews.com/storyline/robert-durst/robert-durst-im-still-not-guilty-n341426,82272,81,text/html; charset=utf-8
http://www.nbcnews.com/news/latino,167278,163,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/fbi-arrests-man-after-planning-dylann-roof-style-attack-n721881,96039,86,text/html; charset=utf-8
http://www.nbcnews.com/health,405446,336,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/voices-from-middle-america-reaction-to-pres-trump-s-first-month-879926339652,495074,167,text/html; charset=utf-8
http://www.nbcnews.com/card/hundreds-thousands-march-women-washington-n710946,151785,154,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/rachel-dolezal-nothing-about-being-white-describes-who-i-am-465644099755,497354,167,text/html; charset=utf-8
http://www.nbcnews.com/feature/in-plain-sight,159400,155,text/html; charset=utf-8
http://www.nbcnews.com/politics/donald-trump/reince-priebus-denies-fbi-spoke-anyone-else-white-house-n722956,120291,97,text/html; charset=utf-8
http://www.nbcnews.com/latest,136606,164,text/html; charset=UTF-8
